7.01769459162524,place,truck20-31,279.0408607,316.5710253
7.01769459162524,place,truck20-31,329.0408607,316.5710253
7.028529285290528,pbar_level,sh_pbar1,0.6
7.059530116089249,pbar_level,plant_pbar,0.15000000000000002
7.080954723952351,pbar_level,sh_pbar2,0.85
7.1635554152708725,pbar_level,plant_pbar,0.09999999999999998
7.206052987606112,pbar_level,sh_pbar1,0.65
7.210725304936785,pbar_level,sh_pbar3,0.6
7.267580714452496,pbar_level,plant_pbar,0.050000000000000044
7.280890457412981,pbar_level,sh_pbar2,0.9
7.371606013634118,image,truck20-21,resources/truckE.png
7.371606013634118,move_on,truck20-21,PtoS2q,1.6229742424252225,1,0,1
7.371606013634118,text,plant_label,20 tons
7.371606013634118,pbar_level,truck20-21pb,0.8656802443009124
7.371606013634118,move_on,truck20-31,P,2.1532368931637023,1,0,1
7.371606013634118,pbar_level,plant_pbar,1
7.3716060136341195,pbar_level,plant_pbar,0.0
7.383576689921696,pbar_level,sh_pbar1,0.7
7.426563438857737,pbar_level,sh_pbar3,0.65
7.479267858292303,pbar_level,plant_pbar,0.95
7.480826190873611,pbar_level,sh_pbar2,0.95
7.561100392237281,pbar_level,sh_pbar1,0.75
7.5869297029504885,pbar_level,plant_pbar,0.9
7.61159546437708,place,truck20-11,279.0408607,316.5710253
7.61159546437708,place,truck20-11,329.0408607,316.5710253
7.642401572778688,pbar_level,sh_pbar3,0.7
7.680761924334241,pbar_level,sh_pbar2,1.0
7.680761924334243,image,truck20-22,resources/truckF.png
7.680761924334243,move_on,truck20-22,S2toPq,1.7310572433143034,1,0,1
7.680761924334243,text,sh_label2,40 tons
7.680761924334243,pbar_level,truck20-22pb,0.9711490459447616
7.680761924334243,move_on,truck50-23,S2,8.632345308060183,1,0,1
7.680761924334243,pbar_level,sh_pbar2,0
7.694591547608674,pbar_level,plant_pbar,0.85
7.738624094552865,pbar_level,sh_pbar1,0.8
7.777349574240423,pbar_level,truck20-21pb,0.8386306735938254
7.802253392266859,pbar_level,plant_pbar,0.8
7.8582397066996394,pbar_level,sh_pbar3,0.75
7.909915236925045,pbar_level,plant_pbar,0.75
7.916147796868449,pbar_level,sh_pbar1,0.85
8.01757708158323,pbar_level,plant_pbar,0.7
8.07407784062059,pbar_level,sh_pbar3,0.8
8.093671499184033,pbar_level,sh_pbar1,0.9
8.112379189737252,pbar_level,sh_pbar2,0.05
8.11352623516282,pbar_level,truck20-22pb,0.9422980918895232
8.125238926241416,pbar_level,plant_pbar,0.65
8.183093134846729,pbar_level,truck20-21pb,0.8115811028867382
8.232900770899601,pbar_level,plant_pbar,0.6
8.271195201499618,pbar_level,sh_pbar1,0.95
8.289915974541541,pbar_level,sh_pbar3,0.85
8.340562615557786,pbar_level,plant_pbar,0.55
8.448224460215972,pbar_level,plant_pbar,0.5
8.448718903815198,image,truck20-12,resources/truckF.png
8.448718903815198,move_on,truck20-12,S1toPq,2.8060859734144845,1,0,1
8.448718903815198,text,sh_label1,40 tons
8.448718903815198,pbar_level,truck20-12pb,0.9719391402658552
8.448718903815198,move_on,truck50-13,S1,9.771857286983849,1,0,1
8.448718903815198,pbar_level,sh_pbar1,0
8.448718903815202,pbar_level,sh_pbar1,1.0
8.505754108462492,pbar_level,sh_pbar3,0.9
8.543996455140261,pbar_level,sh_pbar2,0.1
8.546290545991395,pbar_level,truck20-22pb,0.9134471378342849
8.555886304874157,pbar_level,plant_pbar,0.44999999999999996
8.588836695453034,pbar_level,truck20-21pb,0.7845315321796512
8.663548149532343,pbar_level,plant_pbar,0.4
8.721592242383442,pbar_level,sh_pbar3,0.95
8.771209994190528,pbar_level,plant_pbar,0.35
8.878871838848713,pbar_level,plant_pbar,0.30000000000000004
8.93731176816439,pbar_level,sh_pbar1,0.05
8.937430376304391,image,truck20-32,resources/truckF.png
8.937430376304391,move_on,truck20-32,S3toPq,2.3100976698316344,1,0,1
8.937430376304391,text,sh_label3,40 tons
8.937430376304391,pbar_level,truck20-32pb,0.9711237791271046
8.937430376304391,move_on,truck50-33,S3,8.65094972416755,1,0,1
8.937430376304391,pbar_level,sh_pbar3,0
8.937430376304393,pbar_level,sh_pbar3,1.0
8.97561372054327,pbar_level,sh_pbar2,0.15
8.979054856819971,pbar_level,truck20-22pb,0.8845961837790465
8.986533683506899,pbar_level,plant_pbar,0.25
8.99458025605934,place,truck20-21,1266.842303,344.231871
8.99458025605934,place,truck20-21,1216.842303,344.231871
9.094195528165084,pbar_level,plant_pbar,0.19999999999999996
9.150240397168819,pbar_level,truck20-12pb,0.9438782805317103
9.20185737282327,pbar_level,plant_pbar,0.15000000000000002
9.309519217481455,pbar_level,plant_pbar,0.09999999999999998
9.36997786251277,pbar_level,sh_pbar3,0.05
9.40723098594628,pbar_level,sh_pbar2,0.2
9.411819167648547,place,truck20-11,279.0408607,316.5710253
9.411819167648547,place,truck20-11,329.0408607,316.5710253
9.411819167648547,place,truck20-22,379.0408607,316.5710253
9.41718106213964,pbar_level,plant_pbar,0.050000000000000044
9.425904632513582,pbar_level,sh_pbar1,0.1
9.5149547937623,pbar_level,truck20-32pb,0.9422475582542091
9.52484290679782,image,truck20-31,resources/truckE.png
9.52484290679782,move_on,truck20-31,PtoS3q,2.0979902471020915,1,0,1
9.52484290679782,text,plant_label,40 tons
9.52484290679782,pbar_level,truck20-31pb,0.8539237772242303
9.52484290679782,move_on,truck20-11,P,2.268352261614792,1,0,1
9.52484290679782,place,truck20-22,279.0408607,316.5710253
9.52484290679782,place,truck20-22,329.0408607,316.5710253
9.52484290679782,pbar_level,plant_pbar,1
9.524842906797826,pbar_level,plant_pbar,0.0
9.63826051987856,pbar_level,plant_pbar,0.95
9.7516781329593,pbar_level,plant_pbar,0.9
9.802525348721147,pbar_level,sh_pbar3,0.1
9.838848251349289,pbar_level,sh_pbar2,0.25
9.85176189052244,pbar_level,truck20-12pb,0.9158174207975655
9.86509574604004,pbar_level,plant_pbar,0.85
9.914497496862774,pbar_level,sh_pbar1,0.15
9.97851335912078,pbar_level,plant_pbar,0.8
10.049340468573343,pbar_level,truck20-31pb,0.8276988991354541
10.09193097220152,pbar_level,plant_pbar,0.75
10.092479211220208,pbar_level,truck20-32pb,0.9133713373813137
10.20534858528226,pbar_level,plant_pbar,0.7
10.235072834929525,pbar_level,sh_pbar3,0.15
10.270465516752298,pbar_level,sh_pbar2,0.3
10.318766198363,pbar_level,plant_pbar,0.65
10.403090361211966,pbar_level,sh_pbar1,0.2
10.43218381144374,pbar_level,plant_pbar,0.6
10.545601424524481,pbar_level,plant_pbar,0.55
10.55328338387606,pbar_level,truck20-12pb,0.8877565610634206
10.573838030348865,pbar_level,truck20-31pb,0.801474021046678
10.659019037605221,pbar_level,plant_pbar,0.5
10.667620321137903,pbar_level,sh_pbar3,0.2
10.670003628678117,pbar_level,truck20-32pb,0.8844951165084183
10.702082782155307,pbar_level,sh_pbar2,0.35
10.772436650685961,pbar_level,plant_pbar,0.44999999999999996
10.885854263766701,pbar_level,plant_pbar,0.4
10.891683225561158,pbar_level,sh_pbar1,0.25
10.999271876847441,pbar_level,plant_pbar,0.35
11.098335592124387,pbar_level,truck20-31pb,0.7752491429579018
11.100167807346281,pbar_level,sh_pbar3,0.25
11.112689489928181,pbar_level,plant_pbar,0.30000000000000004
11.133700047558316,pbar_level,sh_pbar2,0.4
11.226107103008921,pbar_level,plant_pbar,0.25
11.247528046136026,place,truck20-22,279.0408607,316.5710253
11.247528046136026,place,truck20-22,329.0408607,316.5710253
11.247528046136026,place,truck20-32,379.0408607,316.5710253
11.254804877229683,place,truck20-22,279.0408607,316.5710253
11.254804877229683,place,truck20-22,329.0408607,316.5710253
11.254804877229683,place,truck20-32,379.0408607,316.5710253
11.254804877229683,place,truck20-12,429.0408607,316.5710253
11.339524716089661,pbar_level,plant_pbar,0.19999999999999996
11.38027608991035,pbar_level,sh_pbar1,0.3
11.452942329170401,pbar_level,plant_pbar,0.15000000000000002
11.53271529355466,pbar_level,sh_pbar3,0.3
11.565317312961325,pbar_level,sh_pbar2,0.45
11.566359942251141,pbar_level,plant_pbar,0.09999999999999998
11.622833153899911,place,truck20-31,1295.602611,102.2530222
11.622833153899911,place,truck20-31,1245.602611,102.2530222
11.679777555331881,pbar_level,plant_pbar,0.050000000000000044
11.793195168412613,image,truck20-11,resources/truckE.png
11.793195168412613,move_on,truck20-11,PtoS1q,2.7510496638501905,1,0,1
11.793195168412613,text,plant_label,60 tons
11.793195168412613,pbar_level,truck20-11pb,0.8639554790865556
11.793195168412613,move_on,truck20-22,P,2.3649511283123092,1,0,1
11.793195168412613,place,truck20-32,279.0408607,316.5710253
11.793195168412613,place,truck20-32,329.0408607,316.5710253
11.793195168412613,place,truck20-12,379.0408607,316.5710253
11.793195168412613,pbar_level,plant_pbar,1
11.793195168412621,pbar_level,plant_pbar,0.0
11.868868954259542,pbar_level,sh_pbar1,0.35
11.911442724828229,pbar_level,plant_pbar,0.95
11.965262779763037,pbar_level,sh_pbar3,0.35
11.996934578364334,pbar_level,sh_pbar2,0.5
12.029690281243845,pbar_level,plant_pbar,0.9
12.14793783765946,pbar_level,plant_pbar,0.85
12.266185394075077,pbar_level,plant_pbar,0.8
12.357461818608733,pbar_level,sh_pbar1,0.4
12.384432950490693,pbar_level,plant_pbar,0.75
12.397810265971415,pbar_level,sh_pbar3,0.4
12.428551843767343,pbar_level,sh_pbar2,0.55
12.48095758437516,pbar_level,truck20-11pb,0.8364449824480537
12.502680506906309,pbar_level,plant_pbar,0.7
12.620928063321925,pbar_level,plant_pbar,0.65
12.73917561973754,pbar_level,plant_pbar,0.6
12.830357752179793,pbar_level,sh_pbar3,0.45
12.846054682957925,pbar_level,sh_pbar1,0.45
12.857423176153157,pbar_level,plant_pbar,0.55
12.860169109170352,pbar_level,sh_pbar2,0.6
12.975670732568773,pbar_level,plant_pbar,0.5
13.093918288984389,pbar_level,plant_pbar,0.44999999999999996
13.168720000337707,pbar_level,truck20-11pb,0.8089344858095517
13.212165845400005,pbar_level,plant_pbar,0.4
13.262905238388171,pbar_level,sh_pbar3,0.5
13.29178637457336,pbar_level,sh_pbar2,0.65
13.33041340181562,pbar_level,plant_pbar,0.35
13.334647547307117,pbar_level,sh_pbar1,0.5
13.448660958231237,pbar_level,plant_pbar,0.30000000000000004
13.566908514646853,pbar_level,plant_pbar,0.25
13.685156071062469,pbar_level,plant_pbar,0.19999999999999996
13.69545272459655,pbar_level,sh_pbar3,0.55
13.72340363997637,pbar_level,sh_pbar2,0.7
13.803403627478085,pbar_level,plant_pbar,0.15000000000000002
13.82324041165631,pbar_level,sh_pbar1,0.55
13.856482416300254,pbar_level,truck20-11pb,0.7814239891710498
13.921651183893701,pbar_level,plant_pbar,0.09999999999999998
14.039898740309317,pbar_level,plant_pbar,0.050000000000000044
14.128000210804927,pbar_level,sh_pbar3,0.6
14.155020905379379,pbar_level,sh_pbar2,0.75
14.158146296724922,image,truck20-22,resources/truckE.png
14.158146296724922,move_on,truck20-22,PtoS2q,1.5400834495594813,1,0,1
14.158146296724922,text,plant_label,80 tons
14.158146296724922,pbar_level,truck20-22pb,0.8589281262863885
14.158146296724922,move_on,truck20-32,P,2.2253782493381773,1,0,1
14.158146296724922,place,truck20-12,279.0408607,316.5710253
14.158146296724922,place,truck20-12,329.0408607,316.5710253
14.158146296724922,pbar_level,plant_pbar,1
14.158146296724933,pbar_level,plant_pbar,0.0
14.26941520919183,pbar_level,plant_pbar,0.95
14.311833276005501,pbar_level,sh_pbar1,0.6
14.380684121658739,pbar_level,plant_pbar,0.9
14.491953034125647,pbar_level,plant_pbar,0.85
14.543167159114793,pbar_level,truck20-22pb,0.8332600687937304
14.544244832262804,place,truck20-11,1243.612967,579.0234246
14.544244832262804,place,truck20-11,1193.612967,579.0234246
14.560547697013305,pbar_level,sh_pbar3,0.65
14.586638170782388,pbar_level,sh_pbar2,0.8
14.603221946592555,pbar_level,plant_pbar,0.8
14.714490859059463,pbar_level,plant_pbar,0.75
14.800426140354693,pbar_level,sh_pbar1,0.65
14.825759771526371,pbar_level,plant_pbar,0.7
14.928188021504663,pbar_level,truck20-22pb,0.8075920113010724
14.93702868399328,pbar_level,plant_pbar,0.65
14.993095183221683,pbar_level,sh_pbar3,0.7
15.018255436185397,pbar_level,sh_pbar2,0.85
15.048297596460188,pbar_level,plant_pbar,0.6
15.159566508927096,pbar_level,plant_pbar,0.55
15.270835421394004,pbar_level,plant_pbar,0.5
15.289019004703885,pbar_level,sh_pbar1,0.7
15.313208883894534,pbar_level,truck20-22pb,0.7819239538084144
15.382104333860912,pbar_level,plant_pbar,0.44999999999999996
15.425642669430061,pbar_level,sh_pbar3,0.75
15.449872701588406,pbar_level,sh_pbar2,0.9
15.49337324632782,pbar_level,plant_pbar,0.4
15.604642158794729,pbar_level,plant_pbar,0.35
15.698229746284404,place,truck20-21,1266.842303,344.231871
15.698229746284404,place,truck20-21,1216.842303,344.231871
15.698229746284404,place,truck20-22,1166.842303,344.231871
15.715911071261637,pbar_level,plant_pbar,0.30000000000000004
15.777611869053077,pbar_level,sh_pbar1,0.75
15.827179983728545,pbar_level,plant_pbar,0.25
15.85819015563844,pbar_level,sh_pbar3,0.8
15.881489966991415,pbar_level,sh_pbar2,0.95
15.938448896195453,pbar_level,plant_pbar,0.19999999999999996
16.04971780866236,pbar_level,plant_pbar,0.15000000000000002
16.16098672112927,pbar_level,plant_pbar,0.09999999999999998
16.26620473340227,pbar_level,sh_pbar1,0.8
16.272255633596178,pbar_level,plant_pbar,0.050000000000000044
16.290737641846817,pbar_level,sh_pbar3,0.85
16.313107232394426,image,truck50-23,resources/truckF.png
16.313107232394426,move_on,truck50-23,S2toPq,1.8996329515759682,1,0,1
16.313107232394426,text,sh_label2,90 tons
16.313107232394426,pbar_level,truck50-23pb,0.9703182351316255
16.313107232394426,pbar_level,sh_pbar2,1.0
16.313107232394426,move_on,truck20-21,S2,3.7237194316904003,1,0,1
16.313107232394426,place,truck20-22,1266.842303,344.231871
16.313107232394426,place,truck20-22,1216.842303,344.231871
16.313107232394426,pbar_level,sh_pbar2,0
16.383524546063086,pbar_level,plant_pbar,0.0
16.3835245460631,image,truck20-32,resources/truckE.png
16.3835245460631,move_on,truck20-32,PtoS3q,2.150206298674433,1,0,1
